44.118,7.865,1.4
44.955,11.061,1.8
44.862,11.245,2.3
44.942,11.01,2
44.827,11.395,2.1
44.833,11.376,1.4
43.145,10.792,2
44.833,11.485,1.9
44.593,11.308,1.4
44.947,11.101,1.6
44.83,11.207,1.8
44.909,11.209,2.1
44.985,11.234,2.2
44.826,11.341,1.5
44.838,11.166,3.8
44.818,11.452,2
44.855,11.217,2.1
44.791,11.142,2
44.882,11.365,2.1
44.792,11.073,2.3
44.822,11.226,2
44.868,11.398,2.1
44.825,11.438,2
44.867,11.314,2.3
44.908,11.329,1.8
44.916,11.072,2.7
44.845,11.177,1.8
44.904,11.193,2.3
44.87,11.061,2.3
44.842,11.333,2.4
44.822,11.277,2.2
44.907,11.141,2.8
44.891,11.137,2.2
44.836,11.278,2.3
44.865,11.353,3.2
44.902,11.065,2
44.844,11.441,2.2
44.96,11.392,2.1
44.853,11.372,2.2
44.486,6.684,1.4
44.707,11.211,1.9
44.897,11.073,2.6
44.877,11.112,1.8
44.791,11.466,1.8
44.952,11.085,1.8
44.895,11.064,2.7
44.831,11.203,2.2
44.886,11.078,2.1
44.762,11.261,2.8
44.92,11.09,2.2
44.869,11.068,2
44.833,11.375,3.1
44.953,11.076,1.8
44.886,11.416,1.8
44.793,11.447,2
44.703,11.155,2.2
44.929,11.196,1.5
44.686,11.444,1.6
44.867,11.17,1.7
44.803,11.302,1.9
44.941,11.012,1.7
44.832,11.025,2
44.487,6.693,1.1
44.804,11.426,1.7
44.562,7.019,1
44.875,11.074,1.9
44.82,11.365,1.5
44.827,11.423,2.3
44.929,11.25,2.6
44.948,11.042,1.6
44.979,11.227,1.9
44.937,11.193,1.4
44.796,11.255,2.3
44.986,11.271,1.8
44.853,11.325,1.3
44.947,11.201,1.3
44.952,11.193,1.4
44.953,10.953,1.6
44.851,11.253,1.5
44.911,11.091,1.8
44.684,6.765,1.6
44.948,11.186,1.2
44.839,11.081,2.9
44.875,11.266,2.4
44.882,11.158,4
44.899,11.256,2.2
44.972,11.117,2.1
44.973,11.111,1.6
44.744,11.395,2.4
44.965,11.117,1.7
44.971,11.113,1.8
44.81,11.392,1.6
44.892,11.15,3.8
44.904,11.15,2.4
44.893,11.143,1.6
44.857,11.199,2.1
44.807,11.431,2.1
44.813,11.371,2.2
44.756,11.371,2.2
44.883,11.562,2
44.92,11.145,1.8
44.842,11.325,2.1
44.901,11.106,2.9
44.83,11.382,2
44.8,11.397,1.7
44.917,11.123,1.8
44.875,11.166,2.1
44.871,11.189,2.4
44.892,11.174,1.8
44.871,11.095,2.1
44.854,11.223,2.2
44.894,11.136,2.6
44.843,11.124,1.7
44.829,11.349,1.9
44.884,11.063,1.8
44.723,11.312,2.3
44.986,11.236,1.5
44.78,11.046,2.2
44.915,11.158,2.3
44.769,11.409,2.3
44.918,11.082,2.4
44.906,11.21,2.7
44.892,11.284,2.4
44.919,11.214,2.5
44.882,11.253,2.2
44.539,6.763,1.1
45.246,7.178,0.7
44.936,10.985,2.4
44.966,11.054,2.2
44.897,11.342,2.1
44.887,11.363,2.5
44.829,11.432,2.7
44.874,11.097,2.3
44.84,11.08,2.4
44.893,11.2,2.3
44.891,11.161,2.4
44.89,11.18,2.8
44.929,11.216,1.9
44.85,11.325,2.1
44.875,11.118,2.2
44.517,7.686,0.7
44.907,11.146,2.1
44.983,11.016,1.7
44.868,11.144,2
44.905,11.141,2.9
44.839,11.126,2.2
44.847,11.231,1.6
44.864,11.228,1.9
44.839,11.256,3.2
44.839,11.121,2.2
44.926,11.205,1.3
44.878,11.28,2.7
44.854,11.218,2.1
44.845,11.313,1.9
44.863,11.111,2.4
44.867,11.15,2
44.833,11.253,1.9
44.878,11.628,2
44.967,11.202,1.9
44.837,11.302,1.8
44.875,11.246,1.8
44.83,11.244,2.8
44.858,11.288,2.2
44.872,11.376,2.2
44.856,11.464,2
44.909,11.462,2.1
44.851,11.086,5.8
44.854,10.992,4
44.926,11.036,4.1
44.927,11.11,3.6
44.915,11.085,3.6
44.874,10.934,3.6
44.885,11.062,3.6
44.916,11.11,3.2
44.855,11.122,3.2
44.84,11.071,3.1
44.965,10.945,3.2
44.944,11.008,3
44.89,11.094,3.1
44.916,11.048,2.9
44.906,11.043,3
44.911,10.934,2.9
44.888,11.12,3.7
44.913,11.117,2.9
44.893,11.056,3.3
44.875,11.076,3
44.949,11.129,3
44.88,11.131,3.9
44.879,11.079,3.8
44.901,10.943,4.5
44.854,11.106,4.7
44.86,11.186,3
44.857,11.055,3.7
44.892,10.978,3.6
44.892,10.962,4.2
44.904,10.963,3.4
44.804,11.258,2.8
44.922,11.046,2.6
44.761,11.394,2.6
44.908,10.925,3.2
44.917,11.035,3.5
44.928,10.973,3.1
44.859,11.023,3.5
44.927,11.038,2.8
44.891,11.03,2.5
44.82,11.016,3.3
44.892,11.053,4.2
44.838,11.132,2.1
44.864,10.928,3.1
44.902,11.113,3.2
44.894,11.109,2.8
44.911,11.101,2.5
44.889,10.977,3.3
44.87,11.085,2.6
44.877,11.109,3.6
44.854,11.081,2.4
44.888,11.008,5.3
44.873,10.95,4.9
44.879,10.947,5.2
44.876,11.076,4
44.692,11.32,3.8
44.912,11.06,3
44.873,11.058,2.9
44.795,11.189,2.7
44.902,11.013,2.7
44.893,10.977,2.6
44.917,10.998,3.1
44.919,11.096,2.5
44.934,10.999,2.7
44.884,10.994,2.7
44.868,10.967,2.2
44.926,11.064,2.4
44.92,11.057,2.7
44.895,11.322,2.5
44.891,11.039,2.8
44.865,11.064,2.9
44.918,10.903,2.3
44.898,10.956,3
44.42,11.299,2.8
44.898,10.925,2.4
44.903,10.954,2.5
44.343,11.781,2.6
44.535,11.073,2.8
44.822,11.197,2.2
44.905,10.958,2.4
44.866,11.224,2.2
44.869,11.051,2.1
45.029,11.129,2.6
44.799,11.021,3.1
44.96,10.886,3
44.943,10.902,2.9
44.863,11.063,3.1
44.906,10.947,2.7
44.844,11.175,3.1
44.689,10.959,2.5
44.838,11.192,3.1
44.903,11.049,3.7
44.977,10.778,2.7
44.882,11.068,3.9
44.853,11.139,2.9
44.877,11.08,2.2
44.914,11.034,2.4
44.877,11.12,3
44.904,10.973,3
44.893,10.985,3.2
44.87,10.958,2.8
44.892,11.129,3.1
44.903,10.959,2.8
44.808,10.889,2.7
44.916,11.1,2.2
44.869,11.096,3
44.722,11.226,2.4
44.871,10.896,2.5
44.878,11.098,2.5
44.865,10.908,2.9
44.718,11.1,2.6
44.939,11.018,2.6
44.915,10.884,3
44.58,10.92,2.6
44.944,11.071,2.7
44.852,11.126,2.6
44.797,11.223,2.2
44.936,11.085,2.6
44.822,11.081,2.3
44.867,11.273,2.3
44.831,10.931,2.4
44.961,11.108,2.3
44.902,11.088,2.7
44.864,11.222,2.4
44.921,10.947,3.9
44.864,11.231,2.8
44.886,10.956,3
44.855,11.097,2.5
44.717,11.382,2.3
45.001,11.113,3.2
44.798,10.914,2.4
44.877,10.935,2.9
44.957,10.909,2.1
44.912,10.889,2.2
44.889,11.02,2.6
44.897,10.865,1.9
44.878,10.876,2.5
44.922,10.973,1.9
44.892,10.971,2.4
44.881,10.949,2.5
44.868,11.133,2.1
44.943,10.949,2.4
44.831,11.041,2.8
44.917,10.924,2.1
44.864,11.109,2.4
44.901,11.06,2.6
44.9,10.924,3
44.864,11.065,3.1
44.878,11.047,2.1
45.011,10.894,2.8
44.789,11.438,2.4
44.887,10.962,2.4
44.906,10.871,2.6
44.908,11.055,2.3
44.911,10.96,2.2
44.866,11.045,2.2
44.843,11.151,2
44.886,10.99,2.3
44.873,11.043,2.7
44.875,10.957,2.2
44.871,10.949,2
44.886,10.913,2.2
44.917,11.033,2.1
44.897,10.98,2.2
44.927,10.905,2.5
44.884,10.946,2.4
44.907,10.906,2.4
44.788,11.405,2.1
44.843,11.141,2.4
44.899,11.047,2
44.873,10.91,2.2
44.885,11.13,2
44.869,11.079,2.2
44.94,10.919,2.3
44.808,11.245,2.1
44.908,10.904,2.2
44.88,11.048,2.1
44.924,10.963,2.1
44.91,10.973,2.9
44.965,11.048,2.6
44.869,10.972,2.1
44.881,10.934,2.1
44.886,11.151,2.4
44.834,11.171,2.1
44.884,11.092,2.7
44.87,11.095,3.4
44.543,6.801,1.8
44.89,10.904,2.5
44.841,11.14,2.6
44.903,10.956,3
44.899,10.978,2.3
44.897,10.914,2.3
44.884,11.001,2.3
44.888,10.956,2.9
44.97,11.061,3.3
44.887,10.994,2.5
44.901,10.88,2.6
44.907,11.039,3.1
44.902,10.931,2.6
44.922,11.068,2.5
44.922,11.069,2.4
44.738,11.192,2.4
44.919,10.966,2.6
44.877,10.971,2
44.917,11.051,2.8
44.921,11.146,2.3
44.871,10.993,2.8
44.957,10.932,2.8
44.907,10.906,2.5
44.901,10.895,2.7
44.914,10.943,3.3
44.881,10.949,2.6
44.83,10.982,2.1
44.788,11.055,2.6
44.888,11.04,2.9
44.904,11.106,2.7
44.502,6.8,2.2
44.931,10.937,3.8
44.83,11.267,2.5
44.889,10.949,2.7
44.932,11.226,2.2
44.75,11.035,2.7
44.899,11.094,3
44.909,11.055,2.8
44.809,11.487,2.4
44.856,11.164,2.9
44.869,10.911,2.7
44.727,11.377,1.8
44.528,6.729,1.4
44.872,10.928,1.8
44.89,10.95,2.5
44.859,11.238,3.2
44.795,10.875,2.3
44.799,11.085,1.9
44.936,10.972,2.8
44.907,10.982,1.8
44.865,11.255,2.4
44.847,11.248,1.7
43.968,10.525,1.3
44.823,11.272,2.6
44.849,11.254,2.4
44.83,10.928,2.2
44.87,10.929,2.5
45.017,10.873,1.6
44.846,11.179,2.5
44.926,10.962,2
44.831,11.5,1.4
44.913,11.125,1.6
44.888,10.943,2.2
44.887,11.068,3.2
44.935,11.023,2.7
44.851,10.958,2.9
44.886,11.117,2.5
44.898,11.273,2.4
44.9,10.963,2.7
44.901,11.1,3
44.908,11.032,2.3
44.855,11.155,2.3
44.933,10.881,2.5
44.924,11.003,2.2
44.853,11.228,2.4
44.904,10.989,2.6
44.808,11.473,2.4
44.863,11.252,2.6
44.883,11.407,2.7
44.915,6.683,2
44.887,10.873,1.6
44.966,10.947,2.2
44.883,10.919,2.8
44.858,11.026,2.5
44.96,11.053,2.3
45.871,8.158,1.3
44.918,11.044,2.2
44.878,11.12,2.8
44.889,11.064,2.5
44.883,10.887,2.1
44.826,11.533,2
44.822,11.305,1.9
44.914,11.024,2.1
44.897,10.885,2.1
44.517,6.829,1.3
44.875,10.95,2.1
44.884,11.048,2.3
44.797,11.187,2
44.717,11.162,2.6
44.865,11.144,2.2
44.888,10.959,1.9
44.907,11.002,2.1
44.881,11.235,2.6
45.067,10.953,2.2
44.883,11.05,2
44.832,11.162,2.4
44.756,11.019,2.1
44.842,11.044,1.9
44.827,11.047,1.9
44.718,10.997,2.4
45.036,10.846,2
44.69,10.887,2.2
44.711,10.949,2.2
44.862,11.022,2.2
44.862,11.096,2.2
44.744,11.007,2.3
44.694,11.167,2
44.861,11.122,2.2
44.858,10.982,2
44.916,10.907,2.4
44.841,11.149,2.3
44.889,11.098,2.4
44.855,11.101,2.5
44.852,11.052,2.4
44.948,11.033,1.2
44.772,11.092,2.1
44.817,11.33,1.9
44.874,11.016,1.8
44.966,11.008,1.7
44.656,10.909,1.8
44.693,11.19,2.2
44.865,10.89,1.9
44.508,6.75,1.5
44.903,11.135,2.3
45.051,11.009,1.5
44.736,11.18,2.5
45.052,11.107,2.7
44.907,11.082,2.4
44.885,10.952,1.9
44.894,11.007,2.2
44.892,11.152,2.2
44.891,10.954,1.8
44.958,11.023,1.3
44.896,11.28,1.9
45.075,11.092,2.5
44.868,11.241,2.9
44.872,11.262,3.6
44.901,11.266,2.3
44.798,11.057,2.4
44.93,11.025,2.4
44.827,11.332,2.5
44.881,11.376,2
44.906,10.884,2.6
44.917,11.075,2.5
44.898,11.346,2.3
44.955,11.063,2.4
44.932,11.063,2.3
44.895,11.085,3
44.935,10.93,2.4
44.901,11.04,2.3
44.861,10.963,2.3
44.914,10.889,2.5
44.412,7.134,1.3
44.945,11.108,2.5
44.925,11.074,2.6
44.895,11.049,2.3
44.836,11.252,2.3
44.786,11.204,2.3
44.888,10.974,3.2
44.817,11.466,3.2
44.839,11.194,2.1
44.921,11.031,2.5
44.874,10.9,2.7
44.82,11.365,2.6
44.855,11.115,2.3
44.883,10.941,2.6
44.911,10.912,2.4
44.779,11.279,2.5
44.872,11.421,2.5
44.88,10.867,4
44.885,10.912,3.3
44.849,11.348,2.5
44.916,10.999,2.3
44.815,11.358,2.2
44.858,11.12,1.9
44.914,11.076,2.7
44.841,10.93,2.4
44.845,11.105,2.5
44.924,11.134,2.5
44.893,11.208,2.1
44.828,11.028,2.5
44.905,11.128,2.9
44.876,10.979,2.3
44.856,10.964,1.9
44.436,7.278,1.6
44.889,11.142,2.2
44.899,10.988,3.6
44.812,10.52,2.9
44.891,10.98,4.2
44.863,10.918,2.8
44.794,11.173,2.7
44.904,11.047,2.4
44.818,11.358,3.1
44.789,11.478,2.5
44.846,11.05,2.3
44.813,11.478,2.3
44.719,11.135,2.4
44.916,11.596,2.2
44.898,11.096,2.5
44.895,10.934,2.1
44.904,10.954,2.2
44.887,10.989,2.2
44.854,10.975,1.9
44.853,11.264,1.6
44.891,10.924,1.9
44.883,10.952,2
44.89,10.969,1.5
44.851,10.961,1.8
44.808,11.387,2.2
44.864,11.122,2.9
44.898,11.035,2.1
44.945,10.842,1.9
44.817,11.106,2.2
44.922,10.913,2.8
44.866,11.044,2.2
44.816,11.139,2.3
44.903,11.049,1.6
44.864,11.11,2.2
44.91,11.121,1.9
44.845,11.338,1.8
44.855,10.917,2
44.845,11.283,1.9
44.851,10.909,2.1
44.852,10.922,1.9
44.854,11.155,2.2
44.881,10.905,1.9
44.711,11.16,2
44.811,10.987,1.9
44.746,11.157,2
44.888,11,1.8
44.939,11.087,2.7
44.909,11.026,2.3
44.904,11.013,2.1
44.752,11.276,1.5
44.912,11.086,2.6
44.842,11.127,1.9
44.895,11.137,2.2
44.856,11.096,1.6
44.691,11.169,2.3
44.856,11.45,2
44.87,11.188,1.6
44.734,11.102,2.3
44.818,11.107,1.9
44.857,11.252,1.6
44.844,10.963,1.7
44.895,10.912,1.6
44.851,11.151,1.7
44.873,11.094,2.3
45.111,10.864,2
44.917,11.004,2.3
44.864,11.076,2.1
44.896,11.123,1.7
44.944,11.059,2.4
44.922,10.95,2.2
44.943,10.958,2.8
44.804,11.169,2.1
44.901,10.988,2.1
44.898,11.025,2.3
44.839,11.038,2.4
44.809,11.615,1.8
44.289,7.418,1.3
44.934,10.957,2.8
44.891,10.963,2.7
44.286,7.991,0.8
44.881,10.978,3.3
44.856,11.116,2.4
44.727,11.161,2.3
44.973,10.964,3.1
44.932,11.053,2.3
44.923,11.041,2.5
44.966,11.054,2.3
45.016,10.954,2
44.877,10.986,3.6
44.792,11.108,2.7
44.766,11.089,2.3
44.884,10.889,2.6
44.76,11.279,2.7
44.862,11.057,2.1
44.88,11.411,2.1
44.707,11.247,2.5
44.923,11.074,2.1
44.903,11.348,2.3
44.807,10.925,2.5
44.995,11.117,2.7
44.81,11.156,2.1
